#RA Dec weight
352.0657369370 -0.0112229198 0.1096615568
351.6350005110 0.1897472862 0.2096899450
351.6671265288 0.0974057109 0.5118375421
351.8340291812 0.0481731854 0.4026317894
351.8020233482 0.1053302649 0.5283372402
351.4345681839 0.0646555484 0.6869951487
351.4164039892 0.2630359126 0.7566490173
351.6635726045 0.1461030642 0.4960584939
351.5185887705 0.3339981461 0.8139284253
351.4486123586 0.2838525894 0.3652701974
351.7824437964 0.0811721691 0.4589302242
351.6853087984 0.3341814082 0.4995629787
351.6118684240 0.1953360898 0.4412362278
351.4282154142 0.1219340474 0.4462500513
351.4928531817 0.0475817969 0.4325315356
351.8004709715 -0.0585496774 0.5119881630
351.3732954146 0.3561313835 0.4420001805
351.4486447156 0.3595217625 0.4309857488
351.6170697162 0.1747396646 0.5359438658
352.0728893723 0.2076534227 0.5252288580
351.9264970336 -0.0848869991 0.5303999782
351.4877540855 -0.0035035169 0.5859137774
351.5314770402 0.1002643836 0.2308738530
351.8254897176 0.2994853222 0.5496801734
351.6445736404 0.0790165763 0.5118375421
351.5157451718 0.1194610889 0.4325315356
352.0277316780 0.3632392019 0.4125002623
351.9059769235 0.3429111055 0.3856099844
352.0655961222 -0.0057303970 0.1096615568
351.7678840579 -0.0017685669 0.4401371777
352.0032494292 0.1918223608 0.4926708639
351.8548260169 0.0132220490 0.4096723199
351.5616416834 0.0509883398 0.5778284073
351.4606485226 0.3424147335 0.4309857488
351.4526520034 0.0309786343 0.3088000715
351.7383208894 -0.0744991558 0.4401371777
351.5605111551 0.2927770319 0.4412362278
351.8309904984 0.0258055886 0.5067367554
351.4252092419 0.2033656304 0.7566490173
351.7930065310 -0.0329366914 0.4026317894
351.6104833175 0.1729916850 0.5359438658
351.9836373497 0.0063776815 0.4080000520
351.9922690281 0.1167869759 0.4816664755
351.7825809588 0.1999834801 0.5084689260
351.7313849666 -0.0023647335 0.4589302242
351.5989353018 0.1764892026 0.4848181009
351.5949006914 -0.0906813107 0.4462500513
352.0153193782 -0.0797011534 0.5453337431
352.0031721137 0.0768026885 0.5303999782
351.7328225524 0.0723411815 0.5118922591
351.9094721246 0.0631808256 0.4969426990
351.6010910810 0.2908395097 0.3839325905
352.0011815332 -0.0628600618 0.5574666262
351.6201963860 -0.0358810769 0.5539177060
351.4113652908 0.3259829507 0.4775902331
351.8715952352 0.3410215240 0.5311409831
351.7280815110 0.1031544609 0.5370922089
351.8025007127 0.3335257292 0.5496801734
351.9671935032 0.0361494939 0.4816664755
352.0280399234 0.0017061299 0.8793436289
351.8244261097 0.0608388190 0.5424529910
352.0586607898 0.0202699035 0.8793436289
351.6959903028 -0.0194009976 0.4547512531
351.7338542902 -0.0234087844 0.5283372402
351.9789391615 0.1947680616 0.3856099844
351.7727870193 -0.0044171483 0.5424529910
351.9729139694 -0.0064056560 0.4080000520
352.0649270478 0.0399576051 0.8793436289
351.7064958165 -0.0859865393 0.5283372402
351.6347559931 0.1872706467 0.5388002992
352.0378843171 0.2838913626 0.8329055309
351.8088232185 0.2361387094 0.3400002122
351.5512290918 0.1306586689 0.7643790245
351.7951119799 -0.0844071288 0.5119881630
351.4474461236 0.3143167938 0.4747912884
351.6826867195 0.0902505639 0.5475000143
351.6072444846 0.2479585727 0.5388002992
351.8781902434 0.1405711174 0.6659164429
351.9085961581 0.1675945605 0.5406959057
351.7407188444 -0.0159017191 0.5283372402
351.7400028900 0.1409322277 0.7066161633
351.6875064524 0.1797628293 0.1969831884
351.6843971399 0.2760044628 0.4909251034
351.5098881432 0.3291349157 0.4848181009
352.0450599743 0.0191800544 0.8793436289
352.0220356099 0.0478058961 0.5217952132
351.6035354692 0.0686251828 0.5019641519
351.9058406553 0.0573035440 0.4969426990
351.6542968417 0.1124883994 0.3984375298
351.4820119444 0.1723569666 0.2051416337
351.4010413200 0.3131135194 0.5348218083
351.6297942819 -0.0092886087 0.5475000143
351.4377140682 0.2694958346 0.7107155919
351.5023960972 0.2104314873 0.4747912884
351.3978239357 0.1883316747 0.5763229728
352.0415480922 0.1024367986 0.6314567327
351.7609927924 -0.0255169077 0.5424529910
352.0486841526 0.1366751411 0.9016124010
351.8940954421 0.2354246194 0.5387670398
351.6661977432 0.1893487850 0.3839325905
351.8757508522 0.2252137319 0.5406959057
351.4700201099 -0.0426864447 0.4759998620
352.0028979146 -0.0980795574 0.2234567106
351.4263381448 -0.0834810858 0.4325315356
351.7225933909 0.0921919763 0.5370922089
351.6567665435 0.1808629776 0.3839325905
351.4684081545 0.1549653283 0.4420001805
351.3858141238 0.3499112480 0.4420001805
351.5899043322 0.0192804656 0.5019641519
351.5048435295 0.0872255872 0.4325315356
351.7163829328 -0.0197070813 0.3470835984
352.0623676600 -0.0532789903 0.1096615568
351.9991801410 0.2523642911 0.4213044047
351.6967694903 0.3064779227 0.4995629787
351.6810482599 0.3381920792 0.4995629787
351.4682713469 0.2757656465 0.4747912884
351.9411138404 0.0174071550 0.4816664755
351.5874042419 0.2594439544 0.0975640491
351.6325631261 0.0851014248 0.5002660751
351.8939212411 0.3134647549 0.5311409831
352.0468258570 0.0665038176 0.9830235839
351.5463974234 0.1139195823 0.5859137774
352.0222671496 0.2124615878 0.9406370521
351.5652547930 0.0555925858 0.2227884829
352.0086241075 -0.0210780361 0.4478050470
351.9455258528 0.2486916216 0.4956811965
351.6353299569 0.0588500705 0.5118375421
351.9695987708 0.3545681558 0.5274661779
351.6814945620 0.1710414084 0.4833517373
351.6821786436 0.1601031913 0.3839325905
351.4913032476 0.0403203383 0.4325315356
351.9692119088 -0.0197767957 0.4080000520
351.9326693233 0.2257870878 0.5311409831
351.8831908726 0.1751136729 0.5496801734
351.5352671390 0.2572531089 0.4822132587
352.0214963004 0.3411193008 0.5193326473
351.8836389900 -0.0033543781 0.4969426990
352.0450046641 0.3483906256 0.1048235968
351.6570468015 0.3193109448 0.4909251034
351.6308542938 0.2246856052 0.4960584939
351.6646775309 -0.0354181246 0.5118922591
351.6867354884 -0.0760004662 0.3470835984
351.9149626978 -0.0198835037 0.5814934373
351.9267320834 -0.0367103719 0.5853464603
351.7417645612 0.0991006023 0.5118922591
351.4963775787 -0.0857810758 0.5216740966
351.8078037726 -0.0267905186 0.5067367554
351.6811635287 0.1907520085 0.4833517373
351.6387900857 0.3097102351 0.3912327588
351.8292562994 0.0155389838 0.5067367554
351.4619623310 0.2465060988 0.4372485578
351.8616751280 0.3312001256 0.4331506491
351.9065671375 0.1019646025 0.4096723199
351.9415759240 0.1611492928 0.5420898199
351.5165587037 0.2787305265 0.4822132587
351.7237686726 0.3148936217 0.5084689260
351.8372651121 0.2550921287 0.5496801734
351.6090795753 0.3242137867 0.4833517373
351.7893326297 0.1093911837 0.4589302242
352.0071210115 0.0151719284 0.5217952132
351.5467570959 0.0011646927 0.4007141590
351.7311790102 0.1524337772 0.4909251034
351.6666779454 0.0163699666 0.8699422479
351.6365547980 0.1944624457 0.4960584939
351.8639958818 0.0983552646 0.4026317894
351.4726436774 0.3348559631 0.5256934166
351.5409327736 -0.0374992429 0.4007141590
352.0091372640 0.2423865075 0.5261279941
351.6451033998 0.3417994794 0.4909251034
351.9625534395 0.3013161432 0.4213044047
351.5870146637 0.0776180219 0.4007141590
351.7621229809 -0.0110874882 0.4401371777
351.6843611353 0.1774138490 0.4833517373
351.9771564633 -0.0410205138 0.5217952132
351.5373775753 0.2932994840 0.4848181009
351.7065016948 0.3643499279 0.4220688939
351.4172123442 0.1038158320 0.5638869405
351.5144723978 0.2966087593 0.4822132587
351.3983049924 0.2356712509 0.6239103675
351.9596496705 -0.0918466197 0.1036800072
351.8266021625 0.1969714745 0.4520002604
351.7987369342 0.0425632115 0.4401371777
351.5553232729 0.2320619618 0.3726921976
351.4765995205 0.1515180969 0.4420001805
351.6961304845 0.2706858244 0.4917269945
352.0165065338 0.0711185713 0.4080000520
351.7254792424 0.3000764542 0.5217612386
351.6033746187 0.1508988373 0.4848181009
351.9355787929 0.2771294727 0.3856099844
351.4343258699 -0.0506464505 0.4325315356
351.7376311237 -0.0339487172 0.5283372402
351.9676145482 0.0725340635 0.5814934373
352.0215577794 0.2972047968 0.8329055309
351.7183712412 0.2354885989 0.4917269945
351.9696276413 0.0873503297 0.5814934373
351.8002665210 0.2885404676 0.5271410942
351.4548365451 -0.0086172756 0.4325315356
351.4783531579 0.1394760177 0.6845929027
351.6970073260 0.1064100896 0.5539177060
351.7797785081 -0.0936813655 0.1023158357
351.6035518895 0.2187848175 0.4412362278
351.9913165194 0.2954464131 0.5281367898
351.6941085575 0.2527502460 0.4909251034
351.7406595275 0.0478894706 0.3470835984
351.5922650463 -0.0855958576 0.5475000143
351.8907506328 0.1556157434 0.5496801734
351.9451451319 0.0431965989 0.5814934373
351.8938252381 0.0768744745 0.4096723199
352.0397406331 0.1677551466 0.9406370521
352.0673021788 -0.0721787437 0.1096615568
351.5023207370 0.1092552837 0.4325315356
351.4819374622 0.1142844039 0.5446680188
351.7336382662 0.2103515507 0.3923078477
351.6443087775 0.3342931165 0.4909251034
351.9182817854 0.3681558095 0.0979902968
351.7045277160 0.2925237116 0.4995629787
351.5849045733 0.3146566666 0.1121259034
351.3764803736 -0.0640465124 0.4347541332
351.9104482507 -0.0073173136 0.5152376890
351.4841787219 0.0407535808 0.4325315356
352.0198037208 -0.1006856791 0.4315385520
351.7007599839 0.3060287085 0.3923078477
351.3823469928 0.0699549351 0.4629229605
351.4211779716 0.2485317457 0.7566490173
352.0384051742 0.0511343709 0.9830235839
351.6665696978 -0.0967490527 0.3470835984
351.7145214101 -0.0411045391 0.4589302242
352.0330888417 0.0874982935 0.5217952132
351.3901566873 0.0982346344 0.4629229605
351.9839021310 0.0783262667 0.5853464603
351.9860795178 0.2160125169 0.4926708639
352.0709285598 0.1629133251 0.9399664402
351.5872620380 0.1842493570 0.4848181009
351.6728037175 0.3666990061 0.0996923447
351.5609534540 0.1018535265 0.4759998620
351.4752653967 0.2049575591 0.3652701974
351.5467333481 0.1011454166 0.4759998620
351.9950029743 0.3183644368 0.5252288580
351.4697305973 0.1103811219 0.4347541332
351.9143096801 0.1430643943 0.7288600802
351.3921304926 -0.0661905494 0.5446680188
351.5334827725 0.3382623418 0.5359438658
351.7934332095 -0.0959050530 0.5119881630
352.0234325754 0.3184203585 0.5193326473
351.4715657243 -0.0324369892 0.2308738530
351.7111396273 -0.0919299771 0.4401371777
351.8215386021 0.1475821875 0.5084689260
351.7433683231 0.1837899627 0.4917269945
351.5812234967 0.2938945853 0.5388002992
351.7946788720 0.0235046682 0.5424529910
351.4690413182 -0.0495112773 0.4759998620
351.7958691874 0.0662457844 0.4401371777
351.6112865658 0.3289097834 0.3912327588
351.5844954133 0.0547483374 0.4007141590
351.7754501617 0.2376333847 0.5084689260
351.9258136927 0.1160597544 0.5094993114
351.9830628462 0.0127310812 0.4080000520
352.0407306030 0.0451179618 0.8793436289
351.7287649543 0.2107255253 0.4917269945
351.7146595757 0.1026489498 0.5370922089
351.7985824435 0.1390173025 0.6226592660
351.6432365031 0.2500122091 0.4833517373
351.7457696541 -0.0810201419 0.8427689672
351.8613267370 0.1809470145 0.5271410942
351.9736189841 0.1982794714 0.3856099844
352.0299269391 0.0811314824 0.1137951538
351.9186943648 0.2609473075 0.0979902968
351.4248272125 0.2629914800 0.7971296906
351.4166838576 -0.0307703194 0.4347541332
351.6149218885 0.2361630690 0.4960584939
351.5952639912 0.3253884231 0.3839325905
351.5564475739 0.0450123736 0.5778284073
351.5212577880 0.3222032876 0.4848181009
351.4516811783 0.3178548905 0.4747912884
351.4345824694 -0.0570447026 0.4325315356
351.9676295827 0.1314175482 0.7252128124
351.6544287205 0.1724243049 0.4960584939
351.9079987409 0.3131516076 0.1100712270
351.3898320082 0.2554692110 0.5232474804
351.9384424933 0.3368036008 0.5192946792
351.8872874787 0.2701597688 0.5420898199
351.8809136819 -0.0048621732 0.4969426990
351.6933216022 -0.0975506463 0.0882000625
352.0365341384 0.1681100125 0.8338046670
351.5691578715 0.1072779373 0.4759998620
351.5226675703 -0.0396081065 0.5216740966
351.7971623524 0.2787004820 0.4520002604
351.7247318311 0.1898778043 0.4909251034
351.6272385612 0.3743562010 0.3912327588
351.6577958784 0.2741228195 0.3912327588
351.9568354312 0.2336865839 0.3856099844
351.6683604996 0.0344937786 0.5539177060
351.5356306475 0.3706825137 0.1121259034
351.5665685256 0.2213189530 0.4848181009
351.7791914870 0.3001882086 0.4520002604
351.4641832429 0.2203679172 0.4775902331
351.9667474119 0.2871121809 0.5192946792
351.6487986614 0.1458303843 0.5388002992
351.3938908395 0.1205701515 0.4629229605
351.7087297457 0.3272569319 0.5217612386
351.4300277082 -0.0614060838 0.4325315356
351.7184257851 0.0097746474 0.4547512531
351.6529609206 -0.0063446773 0.5539177060
351.4077952326 0.0121059833 0.5012478828
351.5060652607 0.1956963144 0.1095210761
351.6113679286 0.1195350051 0.4007141590
351.6190172899 0.1446870329 0.5359438658
351.8890033843 0.1233181480 0.5119881630
351.7112780202 -0.0455160508 0.4589302242
351.7871777044 0.3194446006 0.5271410942
351.8362175562 -0.0494528162 0.5094993114
351.4593741822 -0.0511095976 0.5859137774
352.0646324698 0.0888948802 0.5453337431
351.6150630069 0.1692734446 0.5359438658
351.7672724012 0.2488067659 0.5084689260
351.4485704596 0.3073718990 0.3652701974
351.7983534959 0.2403847197 0.3400002122
351.9404798395 0.1831423948 0.5420898199
351.8585567523 -0.0186831651 0.5094993114
351.6558302590 0.2896122653 0.3912327588
352.0337276617 0.1390139405 0.7194678187
351.4427753494 0.2075149486 0.4420001805
351.5856183215 -0.0289159653 0.5118375421
351.8528007095 -0.0399969436 0.8025100231
351.8693935756 0.3452435166 0.4331506491
351.6195347266 0.1758698883 0.4412362278
351.3841863974 0.1278214656 0.4629229605
351.9775031798 0.1706132216 0.4956811965
351.9246550325 0.0284194123 0.5152376890
351.5057384367 0.0713048197 0.5534914732
351.7576258062 0.0544134987 0.3470835984
351.7048377956 -0.0262525473 0.3470835984
351.4252611243 -0.0504018345 0.4325315356
351.8438185923 0.2863066570 0.5406959057
351.5252370809 0.2222313728 0.5256934166
351.7506143916 0.1879757523 0.4995629787
351.5403766158 -0.0791927039 0.5002660751
351.6414573177 0.0800034296 0.3984375298
351.6323247863 0.1898577667 0.5388002992
351.7225456731 0.3122107288 0.5084689260
351.6754203239 0.2636962746 0.4909251034
351.9212787936 0.2993389499 0.3856099844
351.7161316838 -0.0587410471 0.5283372402
351.6597341680 0.3311873944 0.4917269945
351.5044300678 0.1330901700 0.6398108602
351.7981189872 0.1766994093 0.4220688939
351.8656521767 0.2693148387 0.5387670398
351.9000171949 0.3407329921 0.3856099844
351.9097043567 0.3599956613 0.3856099844
351.4342257280 0.2158101953 0.6910076141
351.9915375541 0.1612946203 0.4956811965
351.9224466092 0.1108186592 0.5094993114
351.8988103131 0.2203014543 0.5387670398
351.4897301528 0.1212221629 0.2203925848
351.6751128290 0.0560455372 0.5539177060
351.5465770277 0.3568617734 0.1121259034
351.9744666296 0.3211135461 0.5281367898
351.6483532941 0.3117192547 0.4909251034
351.6796081042 -0.0374123215 0.5118922591
351.8375042201 0.2252528676 0.5271410942
351.5641710810 0.2230798677 0.4848181009
351.4436964021 0.2345496594 0.7424075603
351.8783801044 0.1239868286 0.5067367554
351.7983643975 -0.0237711676 0.4026317894
351.7892875534 0.0082804281 0.5424529910
352.0620339831 0.1734544535 0.9399664402
351.5403695260 0.2954426270 0.4848181009
351.5496043567 0.3204891309 0.4412362278
351.6102402228 0.2750473396 0.3839325905
351.9548088073 0.2489892161 0.3856099844
351.9623139185 0.1419842848 0.6558304429
351.6056212794 0.3681857723 0.3912327588
351.8933698328 0.2990876165 0.5311409831
352.0425963664 0.2305451301 0.8329055309
351.4436499944 0.2424410690 0.7424075603
351.9636789389 0.3039479655 0.4213044047
352.0221064188 0.3656935107 0.4125002623
351.7873682584 0.0033307418 0.5424529910
351.7291811279 -0.0586143683 0.4401371777
351.8037896667 0.0719348916 0.4401371777
351.9083310046 -0.0589931217 0.4816664755
351.9561839968 -0.0940030517 0.1036800072
351.5980265663 0.0035738933 0.3984375298
351.9620948518 0.2821447341 0.5192946792
351.5342708094 0.3102820059 0.3726921976
351.9342331581 0.0494768684 0.5152376890
351.4361176360 0.2923631090 0.3652701974
351.5164906903 0.0621273348 0.5859137774
351.4162288247 -0.0306357523 0.4347541332
351.7686965194 0.0972044434 0.3470835984
351.4208052404 -0.0024834192 0.5446680188
351.4533896085 0.2148708359 0.5875729918
351.9850119917 0.2226484806 0.4926708639
351.6204489884 0.2596892186 0.3839325905
351.8089978539 -0.0971600592 0.4096723199
351.8730590443 0.2187661103 0.5496801734
351.6069606281 0.2013660734 0.4412362278
351.9383720683 0.3558346737 0.4213044047
351.6165372071 -0.0070646233 0.5118375421
351.5183303841 0.2705090168 0.4822132587
351.5056688120 0.3539198480 0.8139284253
351.5353103086 0.1069256272 0.5859137774
352.0473879258 0.1828829143 0.5195611715
351.7715410918 0.3368131013 0.5271410942
351.5563219510 -0.0780443380 0.3984375298
351.6602880209 0.3060726898 0.3912327588
351.5346281180 0.0566758130 0.4759998620
351.7590155644 0.3290771716 0.4520002604
351.7941931953 -0.0282264904 0.4026317894
352.0194687164 -0.0339842649 0.8793436289
351.8330561856 0.3122587076 0.5406959057
351.5071195595 0.2503844694 0.4309857488
351.9419552198 -0.0109370833 0.5853464603
351.6779410425 0.0330361705 0.5370922089
351.5420809319 0.1077011492 0.5859137774
351.8594084964 -0.0884592372 0.3928377330
351.8054297610 0.0823323783 0.4401371777
351.8442375515 0.0028470267 0.5119881630
351.4048893935 -0.0825663175 0.4325315356
351.8886367783 0.2958059531 0.4331506491
351.4189703584 0.1563864749 0.5638869405
351.9628379203 0.0847453918 0.2222269475
351.8185760159 0.3271928284 0.4286958277
351.5197256836 0.0535989964 0.5859137774
351.7139819018 0.3183127463 0.5217612386
351.6803090638 0.3435511636 0.4995629787
351.7045066219 0.1292301305 0.4462500513
351.4146914097 0.1533875181 0.5763229728
351.5085360475 -0.0711956390 0.4007141590
351.5482379854 0.2402918590 0.3726921976
351.7932406064 0.1057679548 0.2000466883
351.4663299730 0.1763537339 0.4420001805
351.6696651131 0.1617134634 0.3839325905
